"flight_time","altitude","pressure","temperature","RH","dewp","mixingRatio","windDirection","windSpeed","latitude","longitude","range","azimuth","theta"
2294,6490,441.07,-16.11,15,-36.82,0.37,303.82,17.65,41.516,1.167,13998,125,51.5320403251683
2295,6492,440.9,-16.14,14.99,-36.85,0.37,303.81,17.65,41.516,1.168,14016,125,51.5298655214468
2296,6495,440.73,-16.18,14.99,-36.88,0.37,303.8,17.66,41.516,1.168,14034,125,51.5150657277663
2297,6498,440.57,-16.2,14.99,-36.9,0.37,303.8,17.66,41.516,1.168,14052,125,51.523440767775
2298,6501,440.41,-16.23,14.99,-36.92,0.37,303.8,17.66,41.516,1.168,14069,125,51.5191893021091
2299,6504,440.23,-16.26,15,-36.94,0.37,303.81,17.66,41.516,1.168,14087,125,51.5191552160703
2300,6507,440.06,-16.29,15.02,-36.95,0.37,303.82,17.66,41.516,1.168,14105,125,51.5170265412519
2301,6509,439.9,-16.31,15.03,-36.96,0.37,303.84,17.67,41.516,1.169,14122,125,51.5254420449146
2302,6512,439.75,-16.33,15.06,-36.96,0.37,303.87,17.67,41.516,1.169,14140,125,51.5317608246667
2303,6515,439.59,-16.35,15.1,-36.94,0.37,303.9,17.67,41.516,1.169,14157,125,51.5401965322455
2304,6517,439.44,-16.36,15.2,-36.89,0.37,303.94,17.67,41.515,1.169,14174,125,51.559178882436
2305,6520,439.27,-16.38,15.33,-36.82,0.37,303.98,17.68,41.515,1.169,14192,125,51.5697458630921
2306,6523,439.1,-16.41,15.46,-36.76,0.38,304.03,17.68,41.515,1.169,14209,125,51.5676773737646
2307,6526,438.93,-16.44,15.53,-36.75,0.38,304.08,17.68,41.515,1.17,14227,125,51.5656183548204
2308,6529,438.76,-16.47,15.53,-36.77,0.38,304.14,17.68,41.515,1.17,14245,125,51.563568815805
2309,6532,438.6,-16.49,15.53,-36.78,0.37,304.2,17.68,41.515,1.17,14263,125,51.5720676668336
2310,6534,438.45,-16.51,15.63,-36.74,0.38,304.27,17.68,41.515,1.17,14281,125,51.578463317748
2311,6537,438.3,-16.52,15.88,-36.59,0.38,304.33,17.68,41.515,1.17,14299,125,51.5975222784955
2312,6539,438.15,-16.53,16.3,-36.34,0.39,304.4,17.68,41.515,1.171,14317,125,51.616592720604
2313,6542,437.99,-16.56,16.89,-36,0.41,304.47,17.68,41.515,1.171,14335,125,51.6124772536365
2314,6545,437.82,-16.58,17.6,-35.61,0.42,304.54,17.68,41.515,1.171,14353,125,51.6231450070632
2315,6548,437.65,-16.6,18.29,-35.24,0.44,304.61,17.68,41.514,1.171,14371,125,51.6338251124811
2316,6551,437.48,-16.61,18.88,-34.93,0.45,304.67,17.68,41.514,1.171,14388,125,51.6571786551023
2317,6553,437.34,-16.63,19.42,-34.66,0.46,304.74,17.68,41.514,1.171,14405,125,51.6615256439739
2318,6556,437.2,-16.64,20.06,-34.34,0.48,304.8,17.67,41.514,1.172,14422,125,51.6785436033546
2319,6558,437.06,-16.63,20.84,-33.94,0.5,304.86,17.67,41.514,1.172,14440,125,51.7209005566826
2320,6561,436.91,-16.64,21.59,-33.59,0.52,304.91,17.67,41.514,1.172,14457,125,51.7400628766683
2321,6564,436.74,-16.67,22.04,-33.4,0.53,304.96,17.67,41.514,1.172,14475,125,51.7381487298987
2322,6566,436.58,-16.7,22.16,-33.37,0.53,305,17.67,41.514,1.172,14493,125,51.734120342474
2323,6569,436.43,-16.71,22.13,-33.4,0.53,305.04,17.66,41.514,1.172,14510,125,51.7533149862106
2324,6571,436.29,-16.73,22.12,-33.42,0.52,305.07,17.66,41.514,1.173,14528,125,51.7577247997379
2325,6574,436.13,-16.76,22.06,-33.47,0.52,305.1,17.66,41.514,1.173,14546,125,51.7537223272241
2326,6577,435.96,-16.79,21.8,-33.61,0.52,305.12,17.65,41.513,1.173,14563,125,51.7518548652586
2327,6580,435.8,-16.81,21.33,-33.86,0.5,305.14,17.65,41.513,1.173,14580,125,51.7605443014297
2328,6582,435.65,-16.82,20.77,-34.14,0.49,305.15,17.65,41.513,1.173,14598,125,51.7797921153954
2329,6585,435.49,-16.83,20.23,-34.41,0.48,305.16,17.64,41.513,1.173,14616,125,51.8011811178619
2330,6588,435.34,-16.82,19.81,-34.62,0.47,305.17,17.64,41.513,1.174,14633,125,51.8458106919727
2331,6590,435.2,-16.83,19.69,-34.69,0.46,305.17,17.64,41.513,1.174,14651,125,51.8629653744582
2332,6593,435.06,-16.84,19.91,-34.59,0.47,305.17,17.63,41.513,1.174,14669,125,51.880130067384
2333,6595,434.92,-16.86,20.32,-34.39,0.48,305.16,17.63,41.513,1.174,14687,125,51.8846224801068
2334,6597,434.78,-16.87,20.66,-34.23,0.49,305.15,17.62,41.513,1.174,14706,125,51.9018060514546
2335,6600,434.62,-16.89,20.87,-34.15,0.49,305.14,17.62,41.513,1.175,14724,125,51.9105840219669
2336,6603,434.46,-16.91,20.96,-34.12,0.49,305.13,17.61,41.513,1.175,14741,125,51.9193728228228
2337,6606,434.29,-16.93,20.98,-34.13,0.49,305.12,17.61,41.512,1.175,14759,125,51.9303087448324
2338,6609,434.13,-16.95,20.94,-34.17,0.49,305.11,17.6,41.512,1.175,14776,125,51.9391200810933
2339,6612,433.96,-16.98,20.86,-34.23,0.49,305.09,17.6,41.512,1.175,14793,125,51.9373900143724
2340,6614,433.79,-17,20.76,-34.29,0.48,305.08,17.59,41.512,1.175,14810,125,51.9483614546422
2341,6617,433.63,-17.02,20.71,-34.34,0.48,305.07,17.59,41.512,1.176,14828,125,51.9572057605557
2342,6620,433.46,-17.04,20.68,-34.37,0.48,305.06,17.58,41.512,1.176,14845,125,51.9682015783955
2343,6623,433.31,-17.05,20.63,-34.4,0.48,305.05,17.58,41.512,1.176,14863,125,51.9876227841021
2344,6626,433.15,-17.06,20.54,-34.45,0.48,305.04,17.57,41.512,1.176,14881,125,52.0091981980296
2345,6628,433,-17.06,20.44,-34.51,0.48,305.03,17.56,41.512,1.176,14899,125,52.0413421764272
2346,6631,432.84,-17.08,20.38,-34.55,0.47,305.01,17.56,41.512,1.176,14917,125,52.0502455429462
2347,6634,432.69,-17.1,20.36,-34.58,0.47,305,17.55,41.512,1.177,14934,125,52.057014771945
2348,6636,432.54,-17.12,20.36,-34.6,0.47,304.99,17.55,41.511,1.177,14951,125,52.0637933122191
2349,6639,432.39,-17.14,20.37,-34.61,0.47,304.98,17.54,41.511,1.177,14968,125,52.0705811717728
2350,6641,432.24,-17.16,20.37,-34.62,0.47,304.97,17.54,41.511,1.177,14985,125,52.0773783586199
2351,6644,432.08,-17.19,20.35,-34.66,0.47,304.96,17.53,41.511,1.177,15001,125,52.0736270855629
2352,6647,431.93,-17.21,20.32,-34.69,0.47,304.95,17.53,41.511,1.177,15019,125,52.0804424829618
2353,6650,431.77,-17.21,20.27,-34.72,0.47,304.94,17.52,41.511,1.178,15037,125,52.1148343049271
2354,6652,431.61,-17.22,20.24,-34.74,0.47,304.93,17.52,41.511,1.178,15055,125,52.1365325320093
2355,6655,431.45,-17.23,20.21,-34.77,0.47,304.92,17.51,41.511,1.178,15074,125,52.1582444686034
2356,6658,431.3,-17.25,20.19,-34.79,0.46,304.91,17.51,41.511,1.178,15092,125,52.1651047470045
2357,6661,431.14,-17.27,20.17,-34.82,0.46,304.89,17.5,41.511,1.178,15110,125,52.1741279160636
2358,6663,430.97,-17.3,20.16,-34.84,0.46,304.87,17.5,41.511,1.178,15128,125,52.1726011972422
2359,6666,430.81,-17.32,20.17,-34.86,0.46,304.85,17.49,41.51,1.179,15145,125,52.1816459893229
2360,6669,430.66,-17.33,20.18,-34.86,0.46,304.83,17.49,41.51,1.179,15162,125,52.2012637650304
2361,6671,430.52,-17.34,20.2,-34.86,0.46,304.8,17.48,41.51,1.179,15179,125,52.2187365276963
2362,6674,430.37,-17.38,20.23,-34.88,0.46,304.77,17.48,41.51,1.179,15196,125,52.2002160695985
2363,6676,430.22,-17.43,20.27,-34.9,0.46,304.74,17.48,41.51,1.179,15213,125,52.1689783010332
2364,6679,430.07,-17.46,20.32,-34.91,0.46,304.7,17.47,41.51,1.179,15230,125,52.1631882875549
2365,6682,429.91,-17.48,20.36,-34.9,0.46,304.66,17.47,41.51,1.18,15247,125,52.1722890647185
2366,6684,429.76,-17.5,20.39,-34.91,0.46,304.62,17.46,41.51,1.18,15265,125,52.1792404499698
2367,6687,429.62,-17.52,20.42,-34.91,0.46,304.57,17.45,41.51,1.18,15283,125,52.1840400516711
2368,6689,429.47,-17.54,20.45,-34.91,0.46,304.52,17.45,41.51,1.18,15301,125,52.1910095815581
2369,6692,429.32,-17.56,20.49,-34.91,0.46,304.47,17.44,41.51,1.18,15319,125,52.1979885960265
2370,6695,429.15,-17.59,20.51,-34.93,0.46,304.42,17.44,41.509,1.181,15337,125,52.1965737521742
2371,6698,428.98,-17.61,20.51,-34.94,0.46,304.36,17.43,41.509,1.181,15354,125,52.2079011728928
2372,6701,428.82,-17.62,20.52,-34.94,0.46,304.3,17.43,41.509,1.181,15371,125,52.2298096006618
2373,6704,428.66,-17.65,20.54,-34.96,0.46,304.24,17.42,41.509,1.181,15388,125,52.2262621681593
2374,6706,428.51,-17.7,20.58,-34.98,0.46,304.18,17.41,41.509,1.181,15405,125,52.1950838215316
2375,6709,428.37,-17.73,20.64,-34.98,0.46,304.12,17.41,41.509,1.181,15422,125,52.1872146514567
2376,6711,428.23,-17.75,20.68,-34.98,0.46,304.07,17.4,41.509,1.182,15439,125,52.1920896323317
2377,6714,428.09,-17.76,20.7,-34.98,0.46,304.02,17.39,41.509,1.182,15457,125,52.2097123356446
2378,6716,427.94,-17.79,20.72,-34.99,0.46,303.97,17.38,41.509,1.182,15475,125,52.2040334128182
2379,6719,427.79,-17.82,20.71,-35.02,0.46,303.92,17.38,41.509,1.182,15493,125,52.1983615069685
2380,6722,427.63,-17.84,20.71,-35.04,0.46,303.88,17.37,41.509,1.182,15510,125,52.207611571467
2381,6724,427.47,-17.86,20.74,-35.04,0.46,303.85,17.36,41.509,1.182,15527,125,52.2168729019551
2382,6727,427.32,-17.87,20.79,-35.02,0.46,303.82,17.35,41.508,1.183,15544,125,52.2367186244416
2383,6730,427.18,-17.89,20.85,-35.01,0.46,303.8,17.34,41.508,1.183,15562,125,52.2416549744075
2384,6732,427.04,-17.93,20.92,-35.01,0.46,303.78,17.33,41.508,1.183,15579,125,52.2211020719495
2385,6734,426.9,-17.97,20.99,-35.01,0.46,303.78,17.32,41.508,1.183,15596,125,52.2005524557933
2386,6737,426.76,-18,21.04,-35.01,0.46,303.78,17.31,41.508,1.183,15613,125,52.1927571684066
2387,6740,426.61,-18.02,21.08,-35.01,0.46,303.79,17.3,41.508,1.183,15630,125,52.19989633771
2388,6742,426.45,-18.03,21.11,-35.01,0.46,303.8,17.29,41.508,1.184,15647,125,52.2219762487995
2389,6745,426.3,-18.04,21.13,-35,0.46,303.83,17.28,41.508,1.184,15664,125,52.2418917595237
2390,6748,426.14,-18.06,21.2,-34.99,0.46,303.86,17.28,41.508,1.184,15682,125,52.2512425287866
2391,6751,425.96,-18.11,21.32,-34.97,0.46,303.89,17.27,41.508,1.184,15700,125,52.2266915846464
2392,6754,425.8,-18.15,21.46,-34.94,0.46,303.94,17.26,41.508,1.184,15718,125,52.2105442721156
2393,6756,425.65,-18.17,21.64,-34.88,0.47,303.99,17.25,41.508,1.185,15736,125,52.2177424411616
2394,6759,425.5,-18.18,21.89,-34.77,0.47,304.04,17.24,41.507,1.185,15753,125,52.2377121037145
2395,6762,425.34,-18.2,22.18,-34.65,0.48,304.1,17.23,41.507,1.185,15770,125,52.2471143024749
2396,6764,425.19,-18.23,22.39,-34.58,0.48,304.16,17.23,41.507,1.185,15786,125,52.2415792109401
2397,6767,425.04,-18.25,22.49,-34.56,0.48,304.22,17.22,41.507,1.185,15803,125,52.2488170088595
2398,6770,424.89,-18.29,22.54,-34.57,0.48,304.29,17.21,41.507,1.185,15820,125,52.2305304706822
2399,6772,424.73,-18.32,22.59,-34.57,0.48,304.35,17.21,41.507,1.186,15837,125,52.2272031949788
2400,6775,424.58,-18.34,22.7,-34.53,0.48,304.42,17.2,41.507,1.186,15854,125,52.234467150585
2401,6778,424.41,-18.33,22.87,-34.45,0.49,304.49,17.2,41.507,1.186,15872,125,52.2844305072942
2402,6781,424.25,-18.33,23.03,-34.38,0.49,304.55,17.19,41.507,1.186,15889,125,52.319453809084
2403,6783,424.11,-18.35,23.18,-34.33,0.49,304.62,17.19,41.507,1.186,15906,125,52.3245656743816
2404,6786,423.97,-18.41,23.35,-34.31,0.5,304.68,17.19,41.507,1.186,15924,125,52.2785860138734
2405,6788,423.83,-18.47,23.48,-34.3,0.5,304.75,17.19,41.506,1.187,15940,125,52.2326049237515
2406,6791,423.69,-18.5,23.53,-34.32,0.5,304.81,17.18,41.506,1.187,15957,125,52.22495442362
2407,6793,423.54,-18.52,23.54,-34.33,0.49,304.88,17.18,41.506,1.187,15974,125,52.2322808078991
2408,6796,423.38,-18.54,23.62,-34.31,0.5,304.95,17.18,41.506,1.187,15991,125,52.241810427072
2409,6799,423.22,-18.56,23.78,-34.25,0.5,305.01,17.18,41.506,1.187,16008,125,52.2513515808382
2410,6802,423.06,-18.59,23.99,-34.19,0.5,305.08,17.17,41.506,1.187,16025,125,52.2481215127241
2411,6805,422.89,-18.62,24.17,-34.14,0.51,305.14,17.17,41.506,1.188,16042,125,52.2470962470195
2412,6808,422.72,-18.63,24.24,-34.12,0.51,305.21,17.17,41.506,1.188,16059,125,52.2716528729734
2413,6811,422.56,-18.63,24.19,-34.14,0.51,305.27,17.16,41.506,1.188,16077,125,52.3068148485036
2414,6813,422.42,-18.61,24.09,-34.16,0.5,305.34,17.16,41.506,1.188,16094,125,52.3631722015894
2415,6816,422.28,-18.6,24.05,-34.17,0.5,305.41,17.15,41.506,1.188,16111,125,52.4067580085757
2416,6818,422.12,-18.61,24.14,-34.14,0.51,305.48,17.15,41.505,1.188,16129,125,52.4291803591427
2417,6821,421.97,-18.65,24.33,-34.1,0.51,305.56,17.14,41.505,1.189,16147,125,52.4110383258225
2418,6824,421.8,-18.73,24.55,-34.07,0.51,305.63,17.13,41.505,1.189,16165,125,52.346131716209
2419,6827,421.63,-18.79,24.69,-34.07,0.51,305.71,17.12,41.505,1.189,16182,125,52.3068112083294
2420,6830,421.48,-18.83,24.76,-34.07,0.51,305.79,17.11,41.505,1.189,16200,125,52.2886781678313
2421,6832,421.35,-18.84,24.84,-34.06,0.51,305.87,17.1,41.505,1.189,16217,125,52.3045339804601
2422,6834,421.21,-18.85,24.97,-34.01,0.51,305.95,17.09,41.505,1.189,16233,125,52.3226041814693
2423,6837,421.07,-18.85,25.14,-33.94,0.52,306.02,17.08,41.505,1.19,16249,125,52.3534851246762
2424,6840,420.91,-18.84,25.28,-33.87,0.52,306.1,17.06,41.505,1.19,16266,125,52.4015951640666
2425,6842,420.76,-18.85,25.37,-33.84,0.52,306.18,17.05,41.505,1.19,16283,125,52.421911347333
2426,6845,420.61,-18.9,25.47,-33.85,0.52,306.25,17.04,41.505,1.19,16301,125,52.3910242110551
2427,6848,420.45,-18.97,25.58,-33.86,0.52,306.33,17.02,41.504,1.19,16318,125,52.336738036592
2428,6851,420.28,-19.01,25.67,-33.87,0.52,306.4,17.01,41.504,1.19,16335,125,52.3230801078052
2429,6854,420.11,-19.02,25.75,-33.85,0.52,306.47,16.99,41.504,1.191,16352,125,52.3478548492814
2430,6857,419.95,-19.02,25.82,-33.81,0.52,306.53,16.98,41.504,1.191,16369,125,52.3832436124773
2431,6859,419.8,-19.04,25.92,-33.8,0.53,306.6,16.96,41.504,1.191,16385,125,52.3908142828763
2432,6862,419.65,-19.1,26.02,-33.8,0.53,306.65,16.94,41.504,1.191,16402,125,52.3471456703637
2433,6865,419.5,-19.13,26.08,-33.81,0.53,306.71,16.93,41.504,1.191,16419,125,52.3419175301406
2434,6867,419.36,-19.14,26.07,-33.82,0.53,306.76,16.91,41.504,1.191,16435,125,52.3601113655006
2435,6870,419.22,-19.13,26,-33.84,0.52,306.8,16.9,41.504,1.192,16452,125,52.4039482185694
2436,6872,419.08,-19.13,25.87,-33.89,0.52,306.84,16.88,41.504,1.192,16469,125,52.4349835369273
2437,6875,418.93,-19.17,25.71,-33.99,0.52,306.87,16.87,41.504,1.192,16487,125,52.416976028561
2438,6878,418.77,-19.23,25.57,-34.1,0.51,306.9,16.86,41.503,1.192,16504,125,52.3755520054472
2439,6880,418.63,-19.27,25.44,-34.18,0.51,306.93,16.84,41.503,1.192,16521,125,52.3553330593599
2440,6883,418.48,-19.27,25.3,-34.24,0.51,306.95,16.83,41.503,1.192,16538,125,52.3886275991812
2441,6885,418.34,-19.27,25.13,-34.31,0.5,306.97,16.82,41.503,1.192,16554,125,52.4197163461204
2442,6888,418.18,-19.3,24.95,-34.41,0.5,306.99,16.81,41.503,1.193,16571,125,52.4167872303782
2443,6891,418.01,-19.33,24.8,-34.5,0.49,307.01,16.8,41.503,1.193,16588,125,52.4160899929291
2444,6894,417.85,-19.35,24.7,-34.55,0.49,307.03,16.78,41.503,1.193,16605,125,52.4260079342007
2445,6897,417.7,-19.35,24.63,-34.58,0.49,307.05,16.78,41.503,1.193,16621,125,52.4593718817622
2446,6899,417.55,-19.38,24.59,-34.62,0.49,307.07,16.77,41.503,1.193,16638,125,52.4542591826786
2447,6902,417.4,-19.41,24.56,-34.67,0.49,307.1,16.76,41.503,1.193,16655,125,52.4491540058288
2448,6905,417.24,-19.44,24.53,-34.7,0.48,307.12,16.75,41.503,1.194,16671,125,52.4462834638597
2449,6908,417.08,-19.44,24.49,-34.72,0.48,307.16,16.74,41.502,1.194,16687,125,52.4819264848995
2450,6911,416.92,-19.45,24.47,-34.74,0.48,307.19,16.74,41.502,1.194,16704,125,52.5047508719394
2451,6913,416.76,-19.49,24.51,-34.76,0.48,307.24,16.73,41.502,1.194,16721,125,52.4890771809735
2452,6916,416.6,-19.53,24.6,-34.76,0.48,307.29,16.73,41.502,1.194,16738,125,52.4734098446199
2453,6919,416.44,-19.57,24.72,-34.73,0.48,307.35,16.73,41.502,1.194,16755,125,52.4577488700025
2454,6922,416.29,-19.6,24.82,-34.72,0.48,307.41,16.72,41.502,1.195,16771,125,52.4527038068123
2455,6924,416.15,-19.63,24.82,-34.75,0.48,307.49,16.72,41.502,1.195,16788,125,52.4454333266709
2456,6927,416.02,-19.65,24.73,-34.8,0.48,307.57,16.72,41.502,1.195,16804,125,52.4487794652155
2457,6929,415.88,-19.66,24.63,-34.85,0.48,307.66,16.72,41.502,1.195,16821,125,52.4672124964666
2458,6932,415.73,-19.68,24.6,-34.88,0.48,307.76,16.72,41.502,1.195,16837,125,52.475045386795
2459,6935,415.57,-19.72,24.64,-34.9,0.48,307.86,16.72,41.502,1.195,16854,125,52.4594286564207
2460,6938,415.41,-19.75,24.76,-34.88,0.48,307.98,16.72,41.502,1.196,16871,125,52.4566678519264
2461,6940,415.25,-19.77,24.92,-34.82,0.48,308.1,16.72,41.501,1.196,16888,125,52.4667672190159
2462,6943,415.1,-19.79,25.1,-34.77,0.48,308.22,16.72,41.501,1.196,16905,125,52.4746398167541
2463,6946,414.96,-19.8,25.22,-34.74,0.49,308.36,16.73,41.501,1.196,16922,125,52.4931365546187
2464,6948,414.81,-19.81,25.27,-34.73,0.49,308.5,16.73,41.501,1.196,16939,125,52.5138850322517
2465,6951,414.65,-19.84,25.27,-34.75,0.49,308.64,16.74,41.501,1.196,16955,125,52.5111756576883
2466,6954,414.48,-19.87,25.26,-34.78,0.48,308.79,16.74,41.501,1.196,16972,125,52.5107179556359
2467,6957,414.31,-19.9,25.25,-34.81,0.48,308.94,16.75,41.501,1.197,16989,125,52.5102713208083
2468,6960,414.15,-19.93,25.25,-34.83,0.48,309.1,16.75,41.501,1.197,17006,125,52.5075915510035
2469,6963,413.98,-19.96,25.26,-34.86,0.48,309.25,16.76,41.501,1.197,17022,125,52.5071661670958
2470,6966,413.81,-19.98,25.26,-34.88,0.48,309.41,16.77,41.501,1.197,17039,125,52.5196155579937
2471,6969,413.64,-20,25.24,-34.9,0.48,309.57,16.78,41.5,1.197,17056,125,52.5320790794577
2472,6972,413.48,-20.03,25.23,-34.94,0.48,309.73,16.79,41.5,1.197,17072,125,52.5294420530598
2473,6975,413.32,-20.08,25.2,-34.98,0.48,309.9,16.8,41.5,1.198,17089,125,52.5010783434039
2474,6978,413.16,-20.09,25.09,-35.04,0.47,310.06,16.82,41.5,1.198,17105,125,52.5241961027649
2475,6981,413,-20.07,24.84,-35.12,0.47,310.22,16.83,41.5,1.198,17121,125,52.5859415406183
2476,6983,412.85,-20.07,24.54,-35.25,0.46,310.38,16.85,41.5,1.198,17138,125,52.6197139658697
2477,6986,412.7,-20.11,24.31,-35.38,0.46,310.55,16.87,41.5,1.198,17155,125,52.6020080148789
2478,6989,412.54,-20.16,24.23,-35.45,0.45,310.71,16.89,41.5,1.198,17172,125,52.5736856531837
2479,6992,412.38,-20.19,24.27,-35.46,0.45,310.87,16.91,41.5,1.198,17189,125,52.5711197911109
2480,6995,412.22,-20.2,24.37,-35.43,0.46,311.03,16.94,41.5,1.199,17206,125,52.5943189911058
2481,6998,412.05,-20.2,24.47,-35.38,0.46,311.2,16.96,41.5,1.199,17223,125,52.6326690303119
2482,7001,411.86,-20.22,24.59,-35.35,0.46,311.36,16.99,41.499,1.199,17240,125,52.6497928614554
2483,7004,411.69,-20.27,24.72,-35.34,0.46,311.53,17.02,41.499,1.199,17258,125,52.6237702478467
2484,7007,411.53,-20.31,24.82,-35.34,0.46,311.7,17.05,41.499,1.199,17275,125,52.608377691911
2485,7010,411.38,-20.35,24.88,-35.35,0.46,311.87,17.09,41.499,1.199,17292,125,52.5907318612111
2486,7013,411.23,-20.36,24.94,-35.33,0.46,312.04,17.12,41.499,1.2,17308,125,52.6117511559063
2487,7015,411.07,-20.35,24.99,-35.3,0.46,312.21,17.16,41.499,1.2,17324,125,52.6608216838823
2488,7019,410.89,-20.33,25,-35.28,0.46,312.38,17.2,41.499,1.2,17341,125,52.7273295811078
2489,7022,410.71,-20.35,25.01,-35.29,0.46,312.56,17.25,41.499,1.2,17358,125,52.7423016294104
2490,7025,410.53,-20.4,25.09,-35.31,0.46,312.73,17.29,41.499,1.2,17375,125,52.718611424596
2491,7028,410.36,-20.46,25.21,-35.31,0.46,312.91,17.34,41.498,1.2,17392,125,52.6797673932981
2492,7031,410.21,-20.5,25.3,-35.32,0.46,313.09,17.38,41.498,1.2,17409,125,52.6621837629792
2493,7034,410.06,-20.52,25.36,-35.31,0.46,313.27,17.43,41.498,1.201,17426,125,52.6703996242292
2494,7037,409.9,-20.52,25.39,-35.29,0.47,313.44,17.48,41.498,1.201,17443,125,52.7066918617195
2495,7039,409.74,-20.5,25.39,-35.28,0.47,313.62,17.53,41.498,1.201,17460,125,52.7688023370486
2496,7042,409.59,-20.52,25.36,-35.3,0.47,313.8,17.58,41.498,1.201,17477,125,52.777059917683
2497,7045,409.43,-20.56,25.36,-35.34,0.46,313.98,17.63,41.498,1.201,17495,125,52.7617945096667
2498,7048,409.28,-20.6,25.39,-35.36,0.46,314.15,17.68,41.498,1.201,17513,125,52.7442632795272
2499,7051,409.11,-20.64,25.41,-35.39,0.46,314.32,17.73,41.498,1.201,17531,125,52.7312839403845
2500,7054,408.95,-20.67,25.42,-35.42,0.46,314.49,17.78,41.497,1.202,17549,125,52.7289459136191
2501,7057,408.78,-20.67,25.37,-35.43,0.46,314.66,17.83,41.497,1.202,17566,125,52.767618661517
2502,7060,408.61,-20.63,25.23,-35.45,0.46,314.82,17.88,41.497,1.202,17584,125,52.8579528217539
2503,7063,408.46,-20.58,24.96,-35.52,0.46,314.98,17.92,41.497,1.202,17601,125,52.9566743620326
2504,7065,408.31,-20.55,24.68,-35.61,0.45,315.14,17.97,41.497,1.202,17619,125,53.0295997885564
2505,7068,408.16,-20.55,24.5,-35.68,0.45,315.29,18.01,41.497,1.202,17637,125,53.0638067551599
2506,7071,408,-20.57,24.45,-35.71,0.45,315.43,18.06,41.497,1.203,17656,125,53.0744806228979
2507,7074,407.85,-20.6,24.48,-35.73,0.45,315.58,18.1,41.497,1.203,17675,125,53.0699671620449
2508,7076,407.7,-20.63,24.53,-35.74,0.45,315.71,18.14,41.497,1.203,17693,125,53.0654617538341
2509,7079,407.56,-20.66,24.58,-35.74,0.45,315.85,18.18,41.496,1.203,17712,125,53.0586800448986
2510,7081,407.42,-20.71,24.62,-35.77,0.45,315.98,18.22,41.496,1.203,17729,125,53.0260629887668
2511,7084,407.26,-20.76,24.63,-35.81,0.44,316.1,18.25,41.496,1.203,17747,125,52.998018411411
2512,7087,407.1,-20.82,24.6,-35.88,0.44,316.21,18.29,41.496,1.203,17765,125,52.9570539801007
2513,7090,406.94,-20.86,24.52,-35.94,0.44,316.32,18.32,41.496,1.204,17782,125,52.9419411965794
2514,7093,406.79,-20.88,24.38,-36.01,0.44,316.42,18.36,41.496,1.204,17800,125,52.9504008431974
2515,7096,406.63,-20.88,24.22,-36.08,0.43,316.52,18.39,41.496,1.204,17818,125,52.9870163306094
2516,7098,406.48,-20.88,24.12,-36.13,0.43,316.6,18.43,41.496,1.204,17836,125,53.0213601732495
2517,7101,406.33,-20.9,24.11,-36.14,0.43,316.69,18.46,41.495,1.204,17854,125,53.029858676448
2518,7104,406.18,-20.92,24.12,-36.15,0.43,316.76,18.49,41.495,1.204,17872,125,53.038368037205
2519,7107,406.03,-20.91,24.03,-36.18,0.43,316.84,18.53,41.495,1.205,17890,125,53.0856888944371
2520,7109,405.88,-20.87,23.81,-36.25,0.43,316.9,18.56,41.495,1.205,17909,125,53.1718335338544
2521,7112,405.73,-20.83,23.53,-36.33,0.42,316.96,18.6,41.495,1.205,17927,125,53.2580054379949
2522,7115,405.59,-20.8,23.3,-36.4,0.42,317.01,18.63,41.495,1.205,17945,125,53.3289696327929
2523,7117,405.45,-20.8,23.15,-36.46,0.42,317.05,18.66,41.495,1.205,17963,125,53.3611392829086
2524,7120,405.3,-20.83,23.07,-36.53,0.42,317.09,18.7,41.495,1.205,17981,125,53.3568020520551
2525,7123,405.14,-20.88,23.04,-36.58,0.41,317.12,18.73,41.494,1.205,18000,125,53.3288897551947
2526,7126,404.99,-20.92,23.06,-36.61,0.41,317.15,18.77,41.494,1.206,18018,125,53.3116240159287
